nf_topo_id,severity_id,asp,dem,slope
37273,72286,South,2387,0
37274,72288,East,1845,32
37275,72289,South,1614,0
37276,72290,East,1574,32
37277,72292,North,2566,22
37278,72293,West,1606,0
37279,72294,West,1411,0
37280,72295,East,1729,0
37281,72296,South,1459,0
37282,72298,West,1290,22
37283,72300,North,1406,22
37284,72302,West,1929,22
37285,72305,South,2688,32
37286,72308,North,1619,0
37287,72310,East,2177,32
37288,72311,West,1384,0
37289,72313,South,1308,0
37290,72314,West,1392,0
37291,72315,North,2084,44
37292,72316,East,1716,22
37293,72317,West,2752,22
37294,72321,West,1352,0
37295,72322,West,1453,0
37296,72324,West,1692,22
37297,72330,South,1851,44
37298,72331,East,1703,32
37299,72333,East,2240,44
37300,72339,West,1646,22
37301,72341,South,2880,64
37302,72343,West,1454,0
37303,72345,West,1450,0
37304,72348,South,2536,22
37305,72349,North,1611,0
37306,72351,South,1631,0
37307,72352,South,1458,0
37308,72353,North,1450,0
37309,72354,East,2695,64
37310,72355,South,1569,0
37311,72356,West,1481,0
37312,72357,East,1610,22
37313,72359,East,2147,32
37314,72367,West,2473,22
37315,72369,East,1923,22
37316,72370,South,2639,22
37317,72374,North,1717,0
37318,72375,South,1488,32
37319,72376,East,1589,0
37320,72378,North,1368,0
37321,72379,North,1690,22
37322,72380,West,1601,0
37323,72381,South,2227,32
37324,72384,East,2025,44
37325,72386,East,2163,32
37326,72388,North,1691,0
37327,72389,South,1715,22
37328,72390,West,1739,44
37329,72394,South,2413,32
37330,72395,East,1397,22
37331,72396,South,2445,64
37332,72398,East,1947,0
37333,72400,South,1831,44
37334,72401,West,2209,0
37335,72402,North,1336,0
37336,72405,South,1818,22
37337,72409,South,1462,0
37338,72410,East,1925,22
37339,72412,North,1608,32
37340,72413,West,1334,22
37341,72414,West,2000,22
37342,72416,South,1588,0
37343,72418,East,1559,22
37344,72419,West,1519,0
37345,72422,East,1442,0
37346,72423,East,1423,22
37347,72427,West,1959,22
37348,72428,South,1300,0
37349,72429,South,1644,22
37350,72430,North,1268,22
37351,72431,North,1588,22
37352,72432,South,1464,0
37353,72436,East,1553,0
37354,72439,East,1792,22
37355,72440,East,1579,44
37356,72441,South,2065,22
37357,72446,South,1347,0
37358,72447,West,2045,22
37359,72448,North,1528,0
37360,72449,West,2758,32
37361,72452,West,1217,22
37362,72455,South,2129,0
37363,72456,West,1554,32
37364,72458,East,2047,22
37365,72464,East,1446,22
37366,72465,East,1565,0
37367,72466,North,1510,22
37368,72469,South,1877,22
37369,72470,West,1990,22
37370,72471,North,1560,0
37371,72472,North,1328,32
37372,72473,South,1559,22
37373,72474,South,1633,22
37374,72479,North,1714,22
37375,72480,North,2061,22
37376,72481,West,1895,22
37377,72482,North,1634,32
37378,72487,North,1563,0
37379,72489,South,1323,0
37380,72490,East,2504,22
37381,72492,South,2342,22
37382,72493,West,2191,32
37383,72495,East,1369,44
37384,72497,South,1366,0
37385,72498,South,1318,0
37386,72499,West,1729,64
37387,72500,East,2176,22
37388,72503,North,1376,0
37389,72504,North,1363,0
37390,72505,West,1448,0
37391,72506,East,1580,22
37392,72512,South,1322,0
37393,72515,West,1346,0
37394,72516,East,1756,22
37395,72517,West,1472,0
37396,72518,South,1575,0
37397,72520,South,1547,22
37398,72522,North,1537,0
37399,72523,South,2392,0
37400,72524,East,1581,0
37401,72525,South,1966,44
37402,72526,East,1507,32
37403,72528,South,1682,32
37404,72532,East,2158,64
37405,72533,West,2022,22
37406,72537,North,1581,0
37407,72538,North,1743,22
37408,72539,West,1614,0
37409,72540,East,2026,22
37410,72541,North,2333,22
37411,72542,East,2058,22
37412,72543,North,1518,0
37413,72545,South,2220,32
37414,72546,North,1667,0
37415,72547,West,1425,22
37416,72549,East,1602,0
37417,72550,North,2014,44
37418,72552,South,2251,64
37419,72554,North,1516,0
37420,72558,East,1445,0
37421,72559,West,1600,22
37422,72560,East,1745,0
37423,72562,North,1363,0
37424,72563,South,1339,0
37425,72565,West,2313,64
37426,72570,East,1660,22
37427,72572,South,2554,44
37428,72575,West,1414,32
37429,72576,North,1598,22
37430,72578,West,1681,0
37431,72579,West,1404,0
37432,72581,North,1460,0
37433,72582,West,1677,0
37434,72585,East,1929,22
37435,72586,East,2728,90
37436,72589,North,2456,0
37437,72590,West,1524,32
37438,72591,West,1833,0
37439,72596,East,1397,0
37440,72597,South,2492,32
37441,72598,East,2296,22
37442,72600,North,1668,0
37443,72601,West,2851,22
37444,72602,East,1404,0
37445,72604,East,1513,0
37446,72605,East,1534,22
37447,72606,South,1448,0
37448,72608,South,1448,0
37449,72609,West,1484,0
37450,72610,East,1799,22
37451,72611,East,1742,22
37452,72612,North,1678,22
37453,72614,West,1867,44
37454,72618,North,1405,22
37455,72619,East,2327,22
37456,72620,South,1337,44
37457,72623,West,2038,0
37458,72625,North,1986,44
37459,72627,West,1855,22
37460,72630,South,1607,0
37461,72631,South,1963,32
37462,72633,North,2661,44
37463,72638,South,1778,22
37464,72639,East,1880,22
37465,72640,West,1506,0
37466,72641,West,1606,0
37467,72646,South,1528,0
37468,72648,East,2155,32
37469,72650,East,1731,22
37470,72651,East,1271,32
37471,72652,West,1951,22
37472,72653,South,1839,0
37473,72654,East,2576,32
37474,72655,East,1380,0
37475,72658,West,1780,0
37476,72659,West,1945,22
37477,72660,West,1732,44
37478,72664,East,2422,32
37479,72667,West,2929,32
37480,72668,East,1684,0
37481,72669,South,1929,32
37482,72670,West,1300,0
37483,72671,West,2001,32
37484,72673,West,2460,22
37485,72674,South,1954,32
37486,72675,East,1758,22
37487,72676,East,1488,22
37488,72677,North,1545,0
37489,72678,East,1981,32
37490,72679,South,1327,0
37491,72681,North,1522,0
37492,72682,South,1986,44
37493,72683,West,1963,22
37494,72686,East,1696,22
37495,72687,North,1624,64
37496,72691,East,1373,22
37497,72694,East,2120,0
37498,72697,North,1773,64
37499,72699,West,1686,0
37500,72700,East,1479,32
37501,72702,South,2316,32
37502,72703,South,2028,0
37503,72706,South,1466,32
37504,72707,North,1925,44
37505,72708,East,1863,22
37506,72709,North,1888,22
37507,72711,North,1480,22
37508,72716,West,2343,44
37509,72718,West,1562,22
37510,72719,North,1623,0
37511,72720,East,2086,22
37512,72721,East,2683,22
37513,72724,West,1699,32
37514,72726,West,1303,0
37515,72727,East,1329,22
37516,72730,North,1633,0
37517,72733,South,1323,0
37518,72734,West,1403,0
37519,72736,North,1794,64
37520,72739,East,1481,22
37521,72742,South,1559,0
37522,72744,West,1865,22
37523,72746,West,2039,22
37524,72748,South,1581,0
37525,72750,South,2019,44
37526,72752,West,1518,0
37527,72755,East,2192,32
37528,72756,South,1332,0
37529,72757,North,1398,0
37530,72759,South,2354,44
37531,72760,South,1548,0
37532,72763,West,1758,0
37533,72764,West,1689,0
37534,72767,East,1461,0
37535,72768,South,2180,44
37536,72770,North,1847,22
37537,72771,South,1712,22
37538,72772,East,2299,32
37539,72773,East,2100,44
37540,72775,West,1525,22
37541,72776,East,2606,32
37542,72778,North,1670,22
37543,72783,East,2258,32
37544,72785,East,1606,44
37545,72786,East,1769,44
37546,72789,East,1524,0
37547,72790,North,2382,22
37548,72791,West,1770,44
37549,72792,East,2224,32
37550,72795,North,1940,0
37551,72796,North,2225,32
37552,72802,North,2631,32
37553,72805,West,1720,0
37554,72806,West,1652,0
37555,72810,North,1621,0
37556,72814,West,1745,0
37557,72815,North,1858,0
37558,72817,West,1835,32
37559,72818,East,2396,22
37560,72819,East,1675,22
37561,72825,East,1671,0
37562,72827,East,2570,64
37563,72829,East,2118,22
37564,72830,East,1940,32
37565,72832,North,2135,0
37566,72835,East,2708,32
37567,72837,North,1367,0
37568,72840,North,1865,0
37569,72842,South,2255,32
37570,72843,South,2462,0
37571,72846,West,1571,0
37572,72849,West,1674,32
37573,72852,East,2028,44
37574,72853,North,1536,0
37575,72854,North,1928,32
37576,72855,West,1556,0
37577,72856,South,1619,0
37578,72857,North,1379,22
37579,72858,East,1742,22
37580,72859,South,1370,0
37581,72862,North,1507,32
37582,72863,East,2000,0
37583,72868,West,1641,22
37584,72870,South,1718,0
37585,72872,East,1522,22
37586,72873,West,1453,22
37587,72874,West,1538,0
37588,72875,South,1454,0
37589,72878,North,1711,0
37590,72879,North,2809,32
37591,72880,South,1448,0
37592,72881,West,1731,22
37593,72884,North,2035,22
37594,72885,West,1381,22
37595,72886,West,2271,32
37596,72887,West,2018,32
37597,72888,West,1460,22
37598,72892,North,1338,22
37599,72893,East,1676,64
37600,72896,East,1887,22
37601,72898,East,1813,0
37602,72899,North,2092,22
37603,72900,North,1533,0
37604,72901,South,2783,32
37605,72902,South,1404,0
37606,72904,North,1348,0
37607,72906,East,2103,44
37608,72907,North,2342,22
37609,72908,South,1365,0
37610,72911,East,1924,0
37611,72913,South,1725,32
37612,72915,East,2813,32
37613,72916,West,1583,0
37614,72917,North,2121,22
37615,72918,West,1511,0
37616,72919,North,1369,0
37617,72922,South,2177,44
37618,72928,East,2124,32
37619,72930,East,1569,32
37620,72932,East,1362,0
37621,72937,South,1339,0
37622,72940,East,1922,44
37623,72943,West,2495,22
37624,72944,North,2287,22
37625,72946,South,2056,22
37626,72948,West,1739,0
37627,72949,East,2200,22
37628,72950,North,1494,22
37629,72952,West,1414,0
37630,72954,South,2399,32
37631,72958,West,2119,44
37632,72959,South,1505,0
37633,72961,South,1308,0
37634,72962,South,1503,32
37635,72964,West,1378,22
37636,72966,East,1672,0
37637,72971,South,1341,0
37638,72972,North,1386,32
37639,72973,West,1486,0
37640,72975,North,1623,44
37641,72976,East,1413,22
37642,72978,East,2347,64
37643,72979,South,2214,22
37644,72986,East,2225,22
37645,72988,West,1570,22
37646,72991,East,1388,22
37647,72993,East,1496,0
37648,72995,South,1455,0
37649,72997,West,1448,0
37650,72998,South,1457,0
37651,73002,South,2575,44
37652,73003,East,2606,22
37653,73007,East,1523,0
37654,73010,North,2064,22
37655,73015,North,1558,22
37656,73017,South,2586,64
37657,73019,East,1520,32
37658,73020,West,1540,22
37659,73022,North,1729,32
37660,73024,North,1707,0
37661,73025,West,1830,22
37662,73027,North,1481,0
37663,73028,West,1558,0
37664,73029,West,1340,22
37665,73031,North,1495,0
37666,73033,South,1973,22
37667,73037,North,1605,32
37668,73038,South,1455,0
37669,73039,South,1061,22
37670,73045,West,1544,0
37671,73046,West,1868,22
37672,73049,North,1607,0
37673,73051,East,2458,44
37674,73053,West,2682,22
37675,73055,East,1802,22
37676,73056,East,1311,22
37677,73058,East,2012,22
37678,73064,South,2199,0
37679,73066,East,1455,0
37680,73068,West,1826,22
37681,73069,East,1901,32
37682,73071,East,2139,44
37683,73074,North,1729,22
37684,73075,North,1451,22
37685,73076,West,1593,0
37686,73077,South,1694,22
37687,73079,North,1569,22
37688,73081,West,1772,22
37689,73084,West,1316,0
37690,73085,East,1849,32
37691,73086,West,1760,44
37692,73087,East,1786,44
37693,73094,West,1719,0
37694,73096,West,2168,44
37695,73097,West,1370,0
37696,73100,East,1559,0
37697,73103,South,1963,32
37698,73105,South,2680,0
37699,73106,East,1977,32
37700,73109,West,1884,22
37701,73111,North,1666,44
37702,73113,West,2185,44
37703,73116,South,1820,22
37704,73117,West,1660,0
37705,73119,East,2025,22
37706,73121,South,1501,0
37707,73123,West,1360,0
37708,73126,East,1831,32
37709,73130,East,1748,22
37710,73133,West,2097,44
37711,73134,South,2292,32
37712,73135,North,2073,0
37713,73137,East,2097,22
37714,73138,South,2061,44
37715,73140,East,2028,0
37716,73141,North,1467,0
37717,73142,East,2008,22
37718,73143,South,1465,22
37719,73149,West,1553,0
37720,73151,West,1349,0
37721,73154,West,1308,0
37722,73158,East,2130,22
37723,73159,North,1452,0
37724,73161,West,1929,64
37725,73163,West,1880,32
37726,73164,West,2531,32
37727,73165,West,1831,32
37728,73166,South,1366,0
37729,73167,East,1528,22
37730,73170,East,2063,32
37731,73172,West,2140,22
37732,73176,West,2014,22
37733,73178,East,2521,64
37734,73179,South,1919,64
37735,73180,West,2068,22
37736,73182,East,2143,22
37737,73183,North,1568,22
37738,73185,North,1788,0
37739,73186,East,1976,22
37740,73188,South,2074,0
37741,73190,East,1482,22
37742,73191,South,2109,22
37743,73193,South,2722,0
37744,73194,South,1789,22
37745,73195,West,1378,0
37746,73196,South,1549,32
37747,73197,West,1497,32
37748,73201,North,1692,22
37749,73202,East,1355,22
37750,73205,West,1452,0
37751,73206,West,1287,0
37752,73208,South,1883,64
37753,73209,East,1877,22
37754,73210,North,1526,22
37755,73213,South,2886,22
37756,73214,East,2061,32
37757,73215,South,1467,0
37758,73216,East,1467,22
37759,73218,South,3184,22
37760,73221,South,1913,44
37761,73222,West,1678,0
37762,73223,North,1453,0
37763,73224,North,1854,32
37764,73225,West,1390,22
37765,73228,West,1573,0
37766,73229,West,2404,32
37767,73231,West,1755,0
37768,73232,North,1904,32
37769,73238,West,1500,0
37770,73242,South,2630,44
37771,73245,South,1323,0
37772,73246,East,2128,22
37773,73247,North,1687,0
37774,73248,North,1630,22
37775,73249,West,1481,0
37776,73251,North,2243,22
37777,73252,West,1316,0
37778,73253,East,1558,22
37779,73256,West,2358,44
37780,73262,East,1442,0
37781,73264,East,1320,0
37782,73265,South,1989,44
37783,73268,East,1497,0
37784,73271,West,1327,0
37785,73272,East,1993,0
37786,73277,West,2063,22
37787,73281,North,2131,22
37788,73285,West,1340,0
37789,73286,East,3017,44
37790,73287,North,1612,0
37791,73290,South,1771,32
37792,73291,West,2145,32
37793,73293,East,2973,32
37794,73295,West,2729,22
37795,73296,North,1481,0
37796,73297,West,1608,32
37797,73298,North,1552,22
37798,73299,South,1327,0
37799,73301,East,1869,22
37800,73302,West,2122,0
37801,73303,West,2089,22
37802,73306,South,1511,0
37803,73307,South,1594,22
37804,73309,South,2323,32
37805,73310,South,1327,0
37806,73312,North,1703,0
37807,73313,South,1772,22
37808,73314,North,2165,0
37809,73317,West,2437,44
37810,73318,South,1576,0
37811,73320,West,2794,32
37812,73322,North,2127,0
37813,73329,South,2655,44
37814,73330,North,1369,0
37815,73333,South,2224,0
37816,73335,South,1893,22
37817,73338,East,2190,22
37818,73339,North,1907,22
37819,73340,North,2407,22
37820,73342,West,2633,0
37821,73343,East,1552,0
37822,73344,West,1318,0
37823,73345,South,1301,22
37824,73346,North,1318,0
37825,73347,South,2672,32
37826,73349,South,1475,0
37827,73353,East,1347,0
37828,73354,East,1824,32
37829,73355,West,1377,22
37830,73356,South,1462,0
37831,73357,South,1825,32
37832,73359,South,1833,32
37833,73364,West,1842,0
37834,73365,East,2837,22
37835,73370,West,2071,22
37836,73373,South,1316,0
37837,73374,East,2642,22
37838,73375,East,1946,32
37839,73377,East,2508,32
37840,73381,South,2425,44
37841,73383,North,1465,0
37842,73385,East,2009,32
37843,73388,East,2116,0
37844,73390,West,1676,22
37845,73391,South,1762,22
37846,73396,West,1429,0
37847,73398,East,2252,32
37848,73400,West,1158,22
37849,73401,East,2332,22
37850,73403,South,1945,22
37851,73407,East,1762,32
37852,73410,East,1570,22
37853,73411,East,2656,44
37854,73413,East,1860,0
37855,73414,East,1751,0
37856,73416,East,1761,22
37857,73418,South,2033,44
37858,73419,West,1643,0
37859,73421,South,1495,0
37860,73422,North,1936,22
37861,73427,North,2869,22
37862,73428,West,1558,22
37863,73430,North,2072,22
37864,73432,North,1689,22
37865,73434,North,1885,44
37866,73437,West,1596,32
37867,73438,East,2670,0
37868,73439,South,1454,0
37869,73442,West,1384,0
37870,73443,East,1721,64
37871,73444,East,1875,64
37872,73445,South,2618,44
37873,73451,South,1593,0
37874,73452,West,1613,32
37875,73456,East,1324,0
37876,73460,East,1124,90
37877,73461,North,1834,32
37878,73463,West,1308,0
37879,73466,West,1611,22
37880,73471,South,1737,0
37881,73476,West,2034,32
37882,73477,East,1656,0
37883,73478,South,1964,22
37884,73481,West,1458,0
37885,73482,West,1467,0
37886,73483,East,1861,44
37887,73485,East,2292,44
37888,73486,West,2756,44
37889,73487,West,2579,44
37890,73488,North,1739,64
37891,73489,West,1534,0
37892,73494,West,2091,32
37893,73497,North,1628,22
37894,73498,North,1284,0
37895,73499,East,1538,22
37896,73501,South,1846,32
37897,73502,North,2586,22
37898,73503,West,2085,0
37899,73507,South,1451,0
37900,73510,North,1544,22
37901,73513,South,1449,0
37902,73516,West,1622,44
37903,73519,East,1534,22
37904,73520,South,1762,22
37905,73521,East,1496,22
37906,73522,South,1681,0
37907,73526,East,1512,22
37908,73527,North,1773,44
37909,73528,East,2357,0
37910,73530,South,1326,0
37911,73531,East,1984,0
37912,73534,South,1460,0
37913,73536,East,1614,22
37914,73540,East,1815,22
37915,73544,East,1428,0
37916,73545,South,1771,32
37917,73548,South,1583,22
37918,73552,North,1334,22
37919,73554,West,1882,44
37920,73558,West,1605,22
37921,73559,West,1667,0
37922,73564,West,1576,0
37923,73565,West,1647,22
37924,73568,South,1463,0
37925,73569,East,1448,0
37926,73575,South,1638,0
37927,73576,East,1677,0
37928,73579,West,1472,0
37929,73580,South,1337,0
37930,73582,South,1731,0
37931,73584,East,2472,32
37932,73585,East,1369,0
37933,73588,West,1793,0
37934,73590,North,1895,22
37935,73596,East,1465,22
37936,73597,North,1040,22
37937,73600,South,1406,22
37938,73601,North,1786,0
37939,73605,South,2737,0
37940,73606,East,2332,44
37941,73608,South,1932,32
37942,73609,West,1861,22
37943,73611,West,1647,0
37944,73612,North,1644,0
37945,73614,North,1629,0
37946,73615,East,2895,0
37947,73616,West,1300,0
37948,73621,West,2191,44
37949,73624,West,1365,0
37950,73627,West,2242,22
37951,73628,West,1510,0
37952,73629,West,1805,32
37953,73631,South,1685,22
37954,73632,South,2676,32
37955,73633,North,1373,0
37956,73634,East,1226,32
37957,73635,East,1529,0
37958,73636,West,1905,22
37959,73637,East,1437,0
37960,73639,South,2345,22
37961,73640,East,1692,0
37962,73642,West,2106,22
37963,73644,East,2162,44
37964,73645,North,1472,0
37965,73647,West,2175,22
37966,73649,South,1622,32
37967,73653,South,2650,22
37968,73654,East,1859,32
37969,73660,North,1717,32
37970,73662,South,1668,0
37971,73663,South,1428,0
37972,73664,West,2055,0
37973,73666,North,1571,0
37974,73673,East,1786,22
37975,73674,South,2902,22
37976,73677,South,1340,0
37977,73678,West,1696,90
37978,73680,West,1298,22
37979,73681,South,1829,22
37980,73683,East,1486,0
37981,73684,East,2082,64
37982,73687,East,1931,32
37983,73689,West,1640,22
37984,73692,East,1308,0
37985,73694,West,1785,0
37986,73697,North,2367,22
37987,73698,East,1977,0
37988,73699,West,2035,0
37989,73701,West,1301,0
37990,73702,East,1892,64
37991,73704,North,1705,0
37992,73706,West,1309,0
